site_id,url,st,contact,agencies,latitude,longitude,count,geomean,maximum,minimum,id,location_id,site_name,sample_date,specimen_count,specimen_count_int,temperature,salinity,chlorophyll,turbidity,oxygen,rain_day_of,rain_prior_day,rain_2_days_prior,rain_3_days_prior,rain_3_day_total,rain_4_days_prior,rain_5_days_prior,rain_5_day_total,site_type
144.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/dunn-memorial-bridge/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.64242,-73.74802,63,65,2420,2,4628,144.5,Dunn Memorial Bridge- Albany,6/19/2008 0:00,59,59,-99,-99,-99,-99,-99,0,0.4,0.1,0.9,1.4,-99,-99,1.4,Hudson
144.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/dunn-memorial-bridge/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.64242,-73.74802,63,65,2420,2,4627,144.5,Dunn Memorial Bridge- Albany,5/22/2008 0:00,32,32,59.2,0.1,6,6,102,0.2,0,0,0,0.2,-99,-99,0.2,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,5440,146W,Albany Rowing Dock,10/19/2017 0:00,60,60,61.4,0.1,1.8,5,96.9,0,0,0,0.01,0.01,0.26,0,0.27,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,5366,146W,Albany Rowing Dock,9/14/2017 0:00,34,34,69.2,0.1,3.9,3.7,101.9,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,5292,146W,Albany Rowing Dock,8/17/2017 0:00,6,6,77.6,0.1,3.1,4.8,99.6,0,0,0.03,0,0.03,0.01,0.39,0.43,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,5218,146W,Albany Rowing Dock,7/13/2017 0:00,52,52,76.1,0.1,0.7,14.4,99.1,0.15,0.06,0.06,0,0.27,0.01,0.35,0.63,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,5144,146W,Albany Rowing Dock,6/15/2017 0:00,52,52,73,0.1,1.6,17.8,101.2,0,0,0.02,0,0.02,0,0,0.02,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,5070,146W,Albany Rowing Dock,5/18/2017 0:00,11,11,62.3,0.1,1.3,7.9,104.9,0,0,0,0.25,0.25,0.44,0.22,0.91,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4997,146W,Albany Rowing Dock,4/7/2017 0:00,649,649,41.1,0.1,0.1,158.2,106.3,0.02,0.48,0.01,0.87,1.38,0,0.01,1.39,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4736,146W,Albany Rowing Dock,10/18/2016 0:00,19,19,61.3,0.1,1,34,99,0,0,0,0,0,0,0.1,0.1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4735,146W,Albany Rowing Dock,9/17/2016 0:00,18,18,73.5,0.1,1.6,-99,94,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4734,146W,Albany Rowing Dock,8/18/2016 0:00,89,89,80.5,0.1,1.9,29,89,0,0,0.2,0,0.2,0,0.6,0.8,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4733,146W,Albany Rowing Dock,7/16/2016 0:00,22,22,81.2,0.1,2.2,10,95,0,0.1,0.1,0,0.2,0,0,0.2,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4732,146W,Albany Rowing Dock,6/18/2016 0:00,3,3,74.1,0.1,0.1,19,95,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4731,146W,Albany Rowing Dock,5/23/2016 0:00,4,4,64.7,0.1,0.1,24,98,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4730,146W,Albany Rowing Dock,10/15/2015 0:00,34,34,61.3,0.1,2.1,5,97,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4729,146W,Albany Rowing Dock,9/14/2015 0:00,68,68,75.1,0.1,1.4,15,88,0,0.9,1.2,0.1,2.2,0.4,0.1,2.7,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4728,146W,Albany Rowing Dock,8/15/2015 0:00,15,15,79.8,0.1,2.2,6,92,0.3,0.3,0,0,0.6,1.3,0,1.9,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4727,146W,Albany Rowing Dock,7/11/2015 0:00,24,24,75.4,0.1,2,13,103,0,0,1.2,0,1.2,0.5,0,1.7,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4726,146W,Albany Rowing Dock,6/13/2015 0:00,816,816,72.4,0.1,2,10,98,0,1.3,0,0,1.3,0.6,1,2.9,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4725,146W,Albany Rowing Dock,5/14/2015 0:00,9,9,66.4,0.1,0.6,16,-99,0,0,0.1,0,0.1,0,0,0.1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4724,146W,Albany Rowing Dock,10/16/2014 0:00,1120,1120,63.2,0.1,2.1,10,99,0.3,0.1,0,0,0.4,0,0,0.4,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4723,146W,Albany Rowing Dock,9/10/2014 0:00,91,91,75,0.1,0.4,14,89,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4722,146W,Albany Rowing Dock,8/14/2014 0:00,34,34,75.7,0.1,0.9,7,92,0,0.1,0,0,0.1,0,0,0.1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4721,146W,Albany Rowing Dock,7/10/2014 0:00,866,866,75.8,0.1,1.2,66,103,0,1.7,0.4,0.3,2.4,0,0,2.4,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4720,146W,Albany Rowing Dock,6/15/2014 0:00,1733,1733,67.9,0.1,2.5,106,108,0,0.5,0.5,0.1,1.1,0.3,0,1.4,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4719,146W,Albany Rowing Dock,5/15/2014 0:00,16,16,62.6,0.1,0.8,12,104,0.1,0.1,0,0,0.2,0,0.1,0.3,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4718,146W,Albany Rowing Dock,10/21/2013 0:00,30,30,59.5,0.1,1.3,8,101,0,0,0,0.2,0.2,0,0,0.2,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4717,146W,Albany Rowing Dock,9/21/2013 0:00,40,40,67.3,0.1,2.9,25,100,0,0,0,0,0,0,0.1,0.1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4716,146W,Albany Rowing Dock,8/19/2013 0:00,36,36,73.7,0.1,1,25,99,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4715,146W,Albany Rowing Dock,7/21/2013 0:00,22,22,81.5,0.1,2.7,20,101,0,0,0,0,0,0,0,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4714,146W,Albany Rowing Dock,6/24/2013 0:00,75,75,74,0.1,1.8,13,106,1.4,0,0,0,1.4,0,0,1.4,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4713,146W,Albany Rowing Dock,6/4/2013 0:00,1300,1300,68.7,0.1,0.6,46,99,0,0,1.1,0.1,1.2,0,0.1,1.3,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4712,146W,Albany Rowing Dock,10/15/2012 0:00,81,81,57.1,0.1,1.2,5,100,0.4,0.5,0,0.1,1,-99,-99,1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4711,146W,Albany Rowing Dock,9/15/2012 0:00,21,21,73.1,0.1,1.3,3,106,0.1,0,0,0,0.1,-99,-99,0.1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4710,146W,Albany Rowing Dock,8/18/2012 0:00,12,12,79.9,0.1,1.6,4,101,0,0.1,0,0.2,0.3,-99,-99,0.3,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4709,146W,Albany Rowing Dock,7/21/2012 0:00,18,18,81.7,0.2,6.7,6,108,0,0,0,0.2,0.2,-99,-99,0.2,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4708,146W,Albany Rowing Dock,6/16/2012 0:00,53,53,74.4,0.1,2,13,107,0,0,0,0.2,0.2,-99,-99,0.2,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4707,146W,Albany Rowing Dock,5/20/2012 0:00,20,20,66.8,0.1,0.6,14,103,0,0,0,0,0,-99,-99,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4706,146W,Albany Rowing Dock,10/16/2011 0:00,>2420,2420,59.9,0.1,1.1,69,102,0,0.1,1.1,0.3,1.5,-99,-99,1.5,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4705,146W,Albany Rowing Dock,9/19/2011 0:00,59,59,64.4,0.1,0.8,29,103,0,0,0,0.1,0.1,-99,-99,0.1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4704,146W,Albany Rowing Dock,8/21/2011 0:00,687,687,77.2,0.1,2.5,20,100,0.4,0,0,0,0.4,-99,-99,0.4,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4703,146W,Albany Rowing Dock,7/14/2011 0:00,82,82,78.8,0.1,4.3,8,103,0,0.3,0,0,0.3,-99,-99,0.3,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4702,146W,Albany Rowing Dock,7/2/2011 0:00,31,31,73.3,0.1,0.6,10,-99,0,0,1,1.1,2.1,-99,-99,2.1,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4701,146W,Albany Rowing Dock,5/19/2011 0:00,687,687,-99,-99,-99,-99,-99,0.8,0.2,0.1,0.5,1.6,-99,-99,1.6,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4700,146W,Albany Rowing Dock,10/16/2010 0:00,921,921,54.8,0.1,0.4,30,99,0,1,0.3,0,1.3,-99,-99,1.3,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4699,146W,Albany Rowing Dock,9/14/2010 0:00,82,82,68.5,0.1,3.8,4,92,0,0,0,0,0,-99,-99,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4698,146W,Albany Rowing Dock,8/21/2010 0:00,21,21,78.1,0.1,2,-99,95,0,0.1,0.1,0,0.2,-99,-99,0.2,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4697,146W,Albany Rowing Dock,7/19/2010 0:00,51,51,81.8,0.1,3.1,3,86,0,0.2,0.5,0,0.7,-99,-99,0.7,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4696,146W,Albany Rowing Dock,6/18/2010 0:00,139,139,69.5,0.1,2.8,10,95,0,0,0.2,0,0.2,-99,-99,0.2,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4695,146W,Albany Rowing Dock,5/25/2010 0:00,7,7,74.4,0.1,3.1,219,102,0,0,0,0,0,-99,-99,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4694,146W,Albany Rowing Dock,10/23/2009 0:00,25,25,51.1,0.1,0.3,11,99,0,0,0,0,0,-99,-99,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4693,146W,Albany Rowing Dock,9/17/2009 0:00,39,39,68.9,0.1,1.9,4,97,0,0,0,0,0,-99,-99,0,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4692,146W,Albany Rowing Dock,8/24/2009 0:00,161,161,77.1,0.1,1.6,65,100,0,0.3,1,1.5,2.8,-99,-99,2.8,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4691,146W,Albany Rowing Dock,7/31/2009 0:00,>2420,2420,73.1,0.1,2.1,45,101,0.6,0.3,1,0,1.9,-99,-99,1.9,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4690,146W,Albany Rowing Dock,6/13/2009 0:00,42,42,-99,-99,-99,-99,-99,0,0.3,0.3,0,0.6,-99,-99,0.6,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4689,146W,Albany Rowing Dock,5/15/2009 0:00,88,88,62,-99,1.1,9,103,0,0.5,0,0,0.5,-99,-99,0.5,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4688,146W,Albany Rowing Dock,10/23/2008 0:00,3,3,53.6,0.1,1.2,2,94,0,0.2,0.1,0,0.3,-99,-99,0.3,Hudson
146W,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/albany-rowing-dock/,fw,,"Albany County Dept. of Health: 518-447-4580, Rensselear County Dept. of Health: 518-270-2655, and NYSDEC Region 4: 518-357-2045",42.65669,-73.74138,61,59,2420,3,4687,146W,Albany Rowing Dock,9/18/2008 0:00,201,201,-99,-99,-99,-99,-99,0,0,0,0,0,-99,-99,0,Hudson
